file,pick,cos1,cos2,cos_margin,noisy_P808,noisy_SIG,noisy_BAK,noisy_OVRL,enh_P808,enh_SIG,enh_BAK,enh_OVRL,dP808,dSIG,dBAK,dOVRL,margin_bin
lk-p230_sample_3-mixed_7ch.wav,0,-0.11763657629489899,0.5987153053283691,0.7163518667221069,2.714979404443735,2.810454126981777,2.894933760837996,2.18694933645258,2.699305125542947,2.4849339148476206,3.731430127199579,2.0958671166899787,-0.015674278900787986,-0.3255202121341565,0.8364963663615828,-0.09108221976260111,"(0.5, 1.0]"
lk-p239_sample_0-mixed_7ch.wav,1,0.5088428258895874,0.21389064192771912,0.2949521839618683,2.6829849381044686,2.8205227678613447,2.941266359747584,2.174687261258032,2.675724413021501,2.5216127725189392,3.727290311753138,2.084076054956826,-0.007260525082967373,-0.2989099953424055,0.7860239520055541,-0.09061120630120634,"(0.2, 0.3]"
hdns-ap_mobile-Poly_Blackwire_5220_USB-pid_900042-mobile-89197790-2531-41e5-b063-6eebc256f37f-TwoSpeakers-mic.wav,0,0.21007750928401947,0.6314500570297241,0.42137253284454346,3.7363176345825195,3.6704850832185425,3.310973146866562,3.0030706015499775,3.8980610370635986,3.4751816439531025,3.480727123531849,2.9170288045897705,0.1617434024810791,-0.19530343926544003,0.1697539766652869,-0.08604179696020697,"(0.3, 0.5]"
hdns-sa_a9c1d39c-df26-473d-9870-7aa8f6fbcbbc_uploaded.wav,0,0.2519995868206024,0.6914644241333008,0.43946483731269836,3.601163251059396,3.2582812493575264,3.0236397329192037,2.490908707071547,3.7560599190848216,3.088148635370912,3.0956232681950206,2.4180699224217395,0.15489666802542557,-0.17013261398661417,0.07198353527581691,-0.07283878464980775,"(0.3, 0.5]"
hdns-mt_A3942QGFYCSDRM_Fan_Neighbor_clip_3_subset5.wav,0,0.30985236167907715,0.5332207083702087,0.2233683466911316,3.587024007524763,3.347359642662076,3.531170795143811,2.7718966395212528,3.7498227868761336,3.151364726809542,3.757155531070844,2.703005021907645,0.16279877935137055,-0.19599491585253404,0.22598473592703305,-0.06889161761360763,"(0.2, 0.3]"
hdns-mt-win_M0CtJK7yhEGzp24vzyVBWw--TwoSpeakers_mic.wav,1,0.6088036894798279,0.2692457437515259,0.339557945728302,3.0566684859139577,3.200078683358936,2.2732787725845993,2.148740852530046,3.34510680607387,2.7975032115639604,2.8235868849137047,2.105672169673621,0.2884383201599121,-0.40257547179497566,0.5503081123291054,-0.04306868285642507,"(0.3, 0.5]"
lk-p249_sample_0-mixed_7ch.wav,0,0.14555948972702026,0.6224013566970825,0.47684186697006226,2.778765419035247,2.886202829744106,2.904346877083864,2.230029193604763,2.844489803458705,2.648980803464265,3.6939309157662428,2.2173042258936313,0.06572438442345829,-0.23722202627984101,0.7895840386823787,-0.01272496771113163,"(0.3, 0.5]"
lk-p280_sample_1-mixed_7ch.wav,0,0.2311234027147293,0.55113685131073,0.32001346349716187,2.687786368084818,2.6886464316843632,2.832920699361808,2.1272253666403502,2.636853033682371,2.5690007584213617,3.7774393269417526,2.1281475526883886,-0.05093333440244718,-0.11964567326300157,0.9445186275799444,0.0009221860480383981,"(0.3, 0.5]"
hdns-ap_mobile-Bose_Headphones_700_NC_BT-pid_900053-mobile-22278aa2-baa8-405d-b2e2-e4ce715b47e7-TwoSpeakers-mic.wav,0,0.420752614736557,0.6881966590881348,0.26744404435157776,3.4535880088806152,3.35850747621966,2.125204426083601,2.20502545651026,3.2482423782348633,2.7830393004974137,3.3459275828119113,2.2184037896905475,-0.20534563064575195,-0.5754681757222464,1.2207231567283103,0.013378333180287694,"(0.2, 0.3]"
hdns-ap_desktop-Headset_Microphone_Plantronics_Blackwire_3220_Series-pid_900134-r4wlaGyOjECTMqB4HNmvDQ--TwoSpeakers-mic.wav,0,0.402131050825119,0.6100244522094727,0.20789340138435364,3.3110883235931396,3.4942920584622743,3.596528369292167,2.961517653993443,3.373784303665161,3.3887294722481918,3.8731368187744275,2.994569329648165,0.06269598007202148,-0.10556258621408254,0.2766084494822607,0.03305167565472189,"(0.2, 0.3]"
lk-p240_sample_1-mixed_7ch.wav,0,0.15031315386295319,0.4822697341442108,0.33195656538009644,2.680409966463066,2.65523316310066,2.716053703303018,2.059662713568688,2.5852572285985373,2.5251826259465666,3.7547909546553035,2.097036672968725,-0.09515273786452871,-0.13005053715409343,1.0387372513522855,0.03737395940003685,"(0.3, 0.5]"
hdns-ap_desktop-Microphone_Logitech_USB_Headset_H540-pid_900115-hRdbN3MpLEq2N51JwZqr0g--SpeechNoise2--Typing-mic.wav,0,0.2660093307495117,0.4889684319496155,0.22295910120010376,3.0606789588928223,3.0280527206179153,3.1858396946833136,2.502283600947737,3.3549938201904297,2.9351499651505977,3.6718475743250094,2.5463322539889024,0.2943148612976074,-0.09290275546731763,0.4860078796416958,0.04404865304116523,"(0.2, 0.3]"
hdns-mt_A2NMAOYBBJTO0R_NoNoise_Neighbor_clip_1_subset5.wav,1,0.6792376041412354,0.4377211034297943,0.24151650071144104,3.1208437170301164,3.1591766446953797,1.963562737494547,1.9954458325431332,3.478502035140991,2.9453173880057326,2.618358656791228,2.0931796698937455,0.3576583181108748,-0.21385925668964711,0.6547959192966808,0.09773383735061225,"(0.2, 0.3]"
hdns-sa_0f9699df-0783-46c3-8e13-af0cb5f69809_uploaded.wav,1,0.6693797707557678,0.4570579528808594,0.21232181787490845,3.221575130115856,3.4973017510081132,2.6990576042562173,2.5415246762673855,3.711763685399836,3.2691174268775183,3.2896844896772404,2.6689063544212055,0.49018855528398,-0.22818432413059497,0.590626885421023,0.12738167815381995,"(0.2, 0.3]"
